timestamp,symbol,price
2025-12-26T04:11:39.378732,AMD,215.0399932861328
2025-12-26T05:02:28.477420,VT,142.36000061035156
2025-12-26T05:02:28.477420,CHSPI.SW,158.74000549316406
2025-12-26T05:02:28.477420,GOOG,315.6700134277344
2025-12-26T05:02:28.477420,NVDA,188.6100006103516
2025-12-26T05:02:28.477420,AMD,215.0399932861328
2025-12-26T06:01:47.345049,VT,142.36000061035156
2025-12-26T06:01:47.345049,CHSPI.SW,158.74000549316406
2025-12-26T06:01:47.345049,GOOG,315.6700134277344
2025-12-26T06:01:47.345049,NVDA,188.6100006103516
2025-12-26T06:01:47.345049,AMD,215.0399932861328
2025-12-26T07:02:55.786816,VT,142.36000061035156
2025-12-26T07:02:55.786816,CHSPI.SW,158.74000549316406
2025-12-26T07:02:55.786816,GOOG,315.6700134277344
2025-12-26T07:02:55.786816,NVDA,188.61000061035156
2025-12-26T07:02:55.786816,AMD,215.0399932861328
